,text_id,component_tokens,labels
1761,AAEC_221,researchers need the zoo to pick up some examples of animals for their researches,Premise
1762,AAEC_221,it has diverse species of animals,Premise
1763,AAEC_221,the zoo preserves a large number of rare animals and provides them safe habitats,Claim
1764,AAEC_221,"In the zoo, there is not so harmful as a forest",Premise
1765,AAEC_221,"They, fed by zookeepers, do not need to find food themselves",Premise
1766,AAEC_221,we can do artificial insemenation to maintain nearly extinct wildlife,Premise
1767,AAEC_221,"because of all weird, acute, and beautiful animals in the zoo, it can be a great tourist attraction",Premise
1768,AAEC_221,There are a lot of tourists who seek to see those animals closely,Premise
1769,AAEC_221,"If the zoo has a large number of both national and foreign tourists, it will receive a great deal of money",Premise
1770,AAEC_221,It benefits to a certain country,Claim
1771,AAEC_221,"That also make money flow, and then economics become better",Premise
1772,AAEC_221,"the zoo not only saves animals in danger of extinction, but also helps people around the world have better lives",Claim
1773,AAEC_221,the zoo is so useful for the earth,MajorClaim
1774,AAEC_227,spending the budget for space exploration is an important activity to save living of humanity in the future,MajorClaim
1775,AAEC_227,spending budget for space exploring is not the waste budget,MajorClaim
1776,AAEC_227,it may helps to save civilization of humanity,Claim
1777,AAEC_227,Many governments believe that space exploration is an activity that wastes the budget,Premise
1778,AAEC_227,the essential challenge of humanity in the future would be the discovery of a new place for the living,Premise
1779,AAEC_227,it is very significant to find a new place for living in other planets,Claim
1780,AAEC_227,"In during history, our planet is threatening by many of other planets or stars and it is an enormous danger for living of humanity",Premise
1781,AAEC_227,"In 20th century, although human being succeeded to achieve out of space by means of new technologies such as rockets, but finding a new place for living in another planet is impossible until now",Premise
1782,AAEC_227,"In the future, many countries will try to prevent attach of other countries by using and invention new missiles",Premise
1783,AAEC_227,space exploration will use as a military power for many countries,Claim
1784,AAEC_227,Both countries tried to send man to the moon and show their power to each other,Premise
1785,AAEC_227,"In the past, the space race happened between the United Stated and the Soviet Union",Premise
1786,AAEC_227,Space exploration has used as a tools for military power in the cold war,Premise
1787,AAEC_229,friendship is more important than mistake by a friend,MajorClaim
1788,AAEC_229,mistake is terrible,Claim
1789,AAEC_229,a mistake does not last for a long time but a friendship lasts forever,Premise
1790,AAEC_229,Anybody does not remember mistakes,Premise
1791,AAEC_229,"If someone remembers mistake, he or she has a closed mind",Premise
1792,AAEC_229,mistakes will be forgotten quickly,Premise
1793,AAEC_229,my friend Lee made a mistake that he broke my precious gift,Premise
1794,AAEC_229,"I forgot about it just after two days, and I felt at peace with him",Premise
1795,AAEC_229,mistake is more forgettable than friendship,Claim
1796,AAEC_229,a friend is a gift of our life,Premise
1797,AAEC_229,"when the mistake friend made was not a big problem, we need to understand friend and forgive it",Premise
1798,AAEC_229,"According to a research, 85% of people answered that a best gift is a friend",Premise
1799,AAEC_229,"if a friend makes very a big mistake, we will need to end a friendship",Premise
1800,AAEC_229,"if you end a friendship whenever your friend makes a mistake, there will be no friends around you",Premise
1801,AAEC_229,Everybody makes mistake,Claim
1802,AAEC_229,a mistake can not brake friendship if it is not a big,MajorClaim
1803,AAEC_229,friendship is forever and gift our life,Claim
1804,AAEC_234,standardized tests are valuable option for educational system as long as it would help teachers to know if the students are really getting knowledge,MajorClaim
1805,AAEC_234,schools which obligate their students to take standardized tests are right,MajorClaim
1806,AAEC_234,these schools can qualitatively check if they are giving an appropriate education to their students,Claim
1807,AAEC_234,exams could be the only way for teachers to see the real abilities of those students,Premise
1808,AAEC_234,standardized tests are preferable,Claim
1809,AAEC_234,"some students are not so active on the lessons, cause they are already familiar with the issue",Premise
1810,AAEC_234,many teachers rely only on the exam results while grading the class,Premise
1811,AAEC_234,the usage of standardized tests is the superior option for them,Premise
1812,AAEC_234,some students may get used to simply rewriting solved problems from the blackboard,Premise
1813,AAEC_234,they will never try to solve problems on their own,Premise
1814,AAEC_234,standardized tests offer them such chance,Premise
1815,AAEC_234,"schools should require students to take standardized tests, as long as this option helps to both sides",Claim
1816,AAEC_234,standardized tests can be good chance for students to apply their knowledge on practice,Premise
1817,AAEC_234,requirement to take standardized tests is the right choice,Claim
1818,AAEC_234,in this case teachers can compare the level of knowledge of different students,Premise
1819,AAEC_234,"In any class there will be students who will show low academic performance, so teachers could work with them more intensively",Premise
1820,AAEC_234,standardized tests are required over those who don’t,Premise
1821,AAEC_234,if the teacher would know the level of each student he would fairly share his time to all of them,Premise
1822,AAEC_234,they help teachers to fairly grade the students,Premise
1823,AAEC_240,some tough experiences people met before will be helpful in their life path,MajorClaim
1824,AAEC_240,experiences of difficulties teach them how to keep a nice mood and have confidence all the time,Claim
1825,AAEC_240,"hardship makes people realize how to cherish and compliment the common but wonderful little things happened in their life such as, a shining weather, a delicious breakfast and etc",Premise
1826,AAEC_240,People who have such nice spirit usually know how to find the true love in their life instead of being seduced by greed as to lose themselves in the end,Premise
1827,AAEC_240,they are conscious of what to do and how to do when fierce crisis happens,Premise
1828,AAEC_240,they already have such experiences of overcoming some difficulties,Premise
1829,AAEC_240,Those people are more likely to achieve their ambitions in their career,Premise
1830,AAEC_240,they are aware of how to lead people to reach success despite what kind of difficulties are getting in their way,Premise
1831,AAEC_240,people who experienced lots of difficulties will be calmer when they are in troubles,Claim
1832,AAEC_240,most tough experiences in people's life path will be a priceless treasure to them,MajorClaim
1833,AAEC_241,life in a city is much better than life in the countryside,MajorClaim
1834,AAEC_241,in the city there is much better education system,Claim
1835,AAEC_241,the schools and the universities have well equipped classes and the famous professors would like to work in such places,Premise
1836,AAEC_241,city provides more work opportunities than the countryside,Claim
1837,AAEC_241,"There are not only more jobs, but they are also well-paid",Premise
1838,AAEC_241,living in a city is more expensive,Premise
1839,AAEC_241,incomes are higher,Premise
1840,AAEC_241,"in the urban areas there are also more citizens what means, that the culture diversity is huge",Claim
1841,AAEC_241,"Meeting and knowing new people's tradition is an unforgettable experience, which could influence on one's previous habits",Premise
1842,AAEC_241,the city has well-organised lines of transport,Premise
1843,AAEC_241,The buses and trains are more frequent than in the countryside,Premise
1844,AAEC_241,the city provides better communication,Claim
1845,AAEC_241,"in the countryside there are many places to rest, because of its location",Claim
1846,AAEC_241,peaceful and close to the nature areas could help to avoid worries and sadness,Premise
1847,AAEC_241,living in the city is much better nowadays,MajorClaim
1848,AAEC_243,"I prefer e-mail due to 3 reasons: convenience, honest expression and fluency in communicating",MajorClaim
1849,AAEC_243,e-mail has been a great way of communication,Claim
1850,AAEC_243,You can talk to others from thousands mile,Premise
1851,AAEC_243,"if you are in Vietnam and another person is in the US - half of the Earth, no matter how far it is, you can keep contact",Premise
1852,AAEC_243,We will never have to worry if our mails will be sent to the right address,Premise
1853,AAEC_243,"If the address is wrong, then you will know right away",Premise
1854,AAEC_243,e-mail doesn't take too much time: just a click,Premise
1855,AAEC_243,e-mail will be a good tool to help me speak out,Premise
1856,AAEC_243,writing e-mail helps people express honestly,Claim
1857,AAEC_243,the face-to-face conversations make them feel stupid,Premise
1858,AAEC_243,"Sometimes, their ideas are not expressed as exactly as they expect",Premise
1859,AAEC_243,"I want to talk to my friend about a ticklish problem like her behavior, it's hard for me to face her and explain what she should do",Premise
1860,AAEC_243,She will just read my e-mail instead of listening to my voice which can make her annoyed,Premise
1861,AAEC_243,I don't have to worry about any other thing can make my opinion become unpersuasive,Premise
1862,AAEC_243,E-mail helps me arrange my idea perfectly and make it persuasive,Claim
1863,AAEC_243,every communication needs fluency,Premise
1864,AAEC_243,people can understand each other exactly and remember it for a long time,Premise
1865,AAEC_243,Voice email or face-to-face conversations sometimes make reserve people feel not very confident,Premise
1866,AAEC_243,"when I face my parents, I can't speak out every idea and express consecutively",Premise
1867,AAEC_243,"They may stop me, speak something against it and that makes me forget what I want to say",Premise
1868,AAEC_243,Anyone can meet this problem once in any conversation,Premise
1869,AAEC_243,e-mail is the greatest way for major people to use,MajorClaim
1870,AAEC_243,Its convenience saves our time,Claim
1871,AAEC_245,communicating by e-mails or voice mails is better,MajorClaim
1872,AAEC_245,In this case it is not so difficult to write an e-mail or to leave a voice mail,Premise
1873,AAEC_245,even shy people feel themselves more confident,Premise
1874,AAEC_245,communicating by e-mail is easy,Claim
1875,AAEC_245,Many people have problems with calling a person that they are not acquainted with,Premise
1876,AAEC_245,I might not have time to call a person or to meet with him or her in an appropriate time,Premise
1877,AAEC_245,for me it is better to leave a voice mail,Premise
1878,AAEC_245,I get home at about midnight and I still need to answer some questions and to solve some routine problems,Premise
1879,AAEC_245,I work and study at the university and I don't have spare time during the day,Premise
1880,AAEC_245,you can write an e-mail at any time of the day,Claim
1881,AAEC_245,you can change the word order or you can choose more appropriate style to sound more polite,Premise
1882,AAEC_245,When you speak face-to-face you are not as able to control every word as you are when you write an e-mail,Premise
1883,AAEC_245,when you write an e-mail you have enough time to think carefully about what you are writing and how it would be better to express yourself,Claim
1884,AAEC_245,there is no chance to disturb people by sending them an e-mail,Claim
1885,AAEC_245,You should not worry about interrupting an important conversation or some other business,Premise
1886,AAEC_245,I would prefer to answer it by means of internet or voice mail,MajorClaim
1887,AAEC_252,children should learn music and art in a young age,MajorClaim
1888,AAEC_252,they do contribute several merits to them,Claim
1889,AAEC_252,young age is the perfect time for children to learn music and art,MajorClaim
1890,AAEC_252,Music and art can accompany a spirit as long as they are given the chance to enter his/her life,Claim
1891,AAEC_252,they are given more freedom and their imagination has not yet been killed due to reality circumstances,Premise
1892,AAEC_252,Children are privileged to have these abilities,Premise
1893,AAEC_252,it's very suitable for children to develop senses of music and art when they are young,Claim
1894,AAEC_252,Children absorb things quickly and they bear exact the ability needed in music and art-imagination,Premise
1895,AAEC_252,Music and art are not like math or language which has more strict rules,Premise
1896,AAEC_252,"They are more abstract, requiring creativity and imagination to be enriched",Premise
1897,AAEC_252,"Even if their performances are just some simple drawings and melodies, music and art still bring out children's joy of flying in imagination",Premise
1898,AAEC_252,"even if children are not going to be great musicians or artists, learning music and art is still worthy",Claim
1899,AAEC_252,music and art are life-long cultivation worthy of investing,Premise
1900,AAEC_252,They teach us how to appreciate beauty and express feelings in a creative way,Premise
1901,AAEC_252,They are essential to our spiritual life,Premise
1902,AAEC_252,it can nourish your temper and serve as a leisure,Premise
1903,AAEC_252,parents shouldn't put so much stress on children,Claim
1904,AAEC_252,learning too many skills seems to be a burden for them,Premise
1905,AAEC_252,it depends on how you value these learning activities to be like,Premise
1906,AAEC_252,"If parents push their 5 years old child to play piano 8 hours a day just like a professional performer, that might be too much",Premise
1907,AAEC_252,"In a child stage, music and art are more like an open door to introduce the art world than training area to acquire specific skills",Premise
1908,AAEC_252,it will not be such pressure on children,Premise
1909,AAEC_252,"they are indeed valuable to people not only in their young stage, but in every stage",Claim
1910,AAEC_255,there will be a decrease in cars use in the future,MajorClaim
1911,AAEC_255,the car use will definitely decrease in twenty years,MajorClaim
1912,AAEC_255,the public transportation has improved,Premise
1913,AAEC_255,it is much convenience to take a subway or a bus,Claim
1914,AAEC_255,I live in a city which always have a jam in the morning and doesn't have enough parking lots for the cars,Premise
1915,AAEC_255,with the stations increased people are willing to take a public transportation than drive on their own,Premise
1916,AAEC_255,"with the risen of the aware to the environment, people will think more about whether to drive on their own or not",Claim
1917,AAEC_255,a driving car can make a lot of different pollutions to the world,Premise
1918,AAEC_255,"instead of driving each one's car, if we put forty people in a bus, it will solve the traffic jam by decrease the cars use and also reduce the air pollution for the city",Premise
1919,AAEC_255,a personal car uses is in need,Claim
1920,AAEC_255,a public transportation can't meet every place,Premise
1921,AAEC_255,it may be true when you want to go to some countryside or some other inconvenience places,Premise
1922,AAEC_255,"no matter you are going to somewhere for a trip or you just simply live in some suburbs and so on, it always have some other ways that you can do, you can ride a bike, or even walk on your feet",Premise
1923,AAEC_255,"It not only helps you to reduce the car use, but also good to your health",Premise
1924,AAEC_255,this won't be a problem at all,Premise
1925,AAEC_259,working at home is worse and less efficient than working in the office,MajorClaim
1926,AAEC_259,working in the office is obviously better than working at home in terms of efficiency,MajorClaim
1927,AAEC_259,"Think about the big project that a group is working on, if any group member has new idea about the project, he/she can assemble his/her colleges right away and discuss",Premise
1928,AAEC_259,They can either get help from colleges or discuss about the work together,Premise
1929,AAEC_259,It's more efficient and straight-forward than talking in the phone,Premise
1930,AAEC_259,"if one’s computer or Internet has any breakdown, he/she can call the MIS staff to fix",Premise
1931,AAEC_259,"while working in the office, people can interact with their colleges instantly",Claim
1932,AAEC_259,working at home has many disadvantages that will no doubt lower the efficiency of works,Claim
1933,AAEC_259,people are easily distracted while working at home,Premise
1934,AAEC_259,It's hard to concentrate on work if people can grab the TV remote or some junk foods right away,Premise
1935,AAEC_259,"while people are working at home, there will be no one supervising them, thus raises the chance of loafing",Premise
1936,AAEC_259,"people who work at home are more likely to miss the important events happening in the office, like some announcements from the boss",Premise
1937,AAEC_259,It not only has the advantage of working with colleges but also it provides a real working atmosphere that can never be grasped if people choose to work at home,Claim
1938,AAEC_265,both the ability to relate well to people and studying hard in school are important for success in a future job,MajorClaim
1939,AAEC_265,each of them has its own benefits,Claim
1940,AAEC_265,we should notice to both of them,MajorClaim
1941,AAEC_265,studying hard in school is an important factor to succeed in a job,Claim
1942,AAEC_265,"If we study them hard, we will have the chance of doing our job better and quicker in the future",Premise
1943,AAEC_265,We need to know and learn about the theoritical basis of our future job,Premise
1944,AAEC_265,"In school, we are able to identify skills required for our future job and work on mastering and learning them",Premise
1945,AAEC_265,"if someone wants to become a good industrial engineer, he should study his technical courses very well so that he will be able to utilize them well in his future job",Premise
1946,AAEC_265,relating well to people is also another important factor,Claim
1947,AAEC_265,One of the other factors for success in a future job is effective commuincation,Premise
1948,AAEC_265,"By relating well to people, we are likely to have a lot of friends",Premise
1949,AAEC_265,we will have a wide network of communication,Premise
1950,AAEC_265,Commuincation can bring many benefits,Premise
1951,AAEC_265,"if you need help with getting a job, by commuincating with people offering jobs whom you treat well",Premise
1952,AAEC_265,"they respect you as well, you can achieve your goal",Premise
1953,AAEC_265,"if you are a salesman in a store or any other place, by relating well to your customers, you will increase the chance of their coming back again and becoming your regular customers",Premise
1954,AAEC_265,This can be done in school,Premise
1955,AAEC_266,the advertising is not the main cause of unhealthy eating habits,MajorClaim
1956,AAEC_266,advertising is not the primary reason of unhealthy eating habits,MajorClaim
1957,AAEC_266,advertising might lead to healthier eating customs due to the growing awareness of living under a better lifestyle,Claim
1958,AAEC_266,The key to forming a healthy eating pattern lies in people's concept of wholesome diets and self-control,Premise
1959,AAEC_266,"advertising always makes the products so tempting, regardless of whether they might bring negative effects on the human body",Premise
1960,AAEC_266,advertising is not the only information source for people,Premise
1961,AAEC_266,"People can still acquire different viewpoints about foods from other sources, like news or magazines",Premise
1962,AAEC_266,"As long as people are clear about how to maintain a healthy body and they persistently keep track of their eating habits, they can successfully prevent themselves from those temptations",Premise
1963,AAEC_266,It will be not persuasive if people just blame the advertising sector of a fast-food company for making them so fat and not reassess their own behaviors,Premise
1964,AAEC_266,advertising is not entirely decisive on personal eating habit,Claim
1965,AAEC_266,advertising may even bring healthier eating habits to the people,Claim
1966,AAEC_266,"in the era when people are becoming conscious of a healthier lifestyle, some companies are actually aiming at this rising trend and start to promote healthy foods",Premise
1967,AAEC_266,Think about the recently popular organic foods that are claimed to grow in an environment without pesticide and those crude foods in which less salt or less sugar are added,Premise
1968,AAEC_266,These are the main traits that advertising is hitting on and the overall results are good,Premise
1969,AAEC_266,the advertising industry bolsters people's awareness of having a healthy lifestyle,Premise
1970,AAEC_266,There are the build-up of the concept about healthy eating habits and self-control that really matter,Claim
1971,AAEC_277,learning facts has more subsequent advantages for students' future lives,MajorClaim
1972,AAEC_277,"when students learn facts more in school, they would be ready for facing problems in their own life after their graduations",Premise
1973,AAEC_277,more information about facts would make students more familiar with the real life other that only their concepts,Premise
1974,AAEC_277,they would prepare to encounter their life out of school to solve their problems better,Claim
1975,AAEC_277,"if they deal more with facts, they can realize social situations effectively and so improve their social communication in everyday life",Premise
1976,AAEC_277,it would improve students' social behavior,Claim
1977,AAEC_277,"If students only rely on concepts and ideas theorically, they would not realize human's mind very well",Premise
1978,AAEC_277,They should understand objects more that concepts to obtain the ability of analyzing matters well,Premise
1979,AAEC_277,It can prevent person to progress and thrive in every position,Premise
1980,AAEC_277,"when a student understands a fact and its consequences, he or she can encounter it more confidently",Claim
1981,AAEC_277,concerns and anxieties are very destructive in everybody's life,Premise
1982,AAEC_277,these way students are teached to control their fears and concerns in facing facts,Premise
1983,AAEC_277,learning facts is more beneficial for students in both social and individual life,MajorClaim
1984,AAEC_277,Students would improve their social positions and encounter their problems in positive ways and also intend in the more confidence manner and etc,Claim
1985,AAEC_278,these activities have the same efficient role in students' lives,MajorClaim
1986,AAEC_278,sports and social activities should obtain analogous concern and money,MajorClaim
1987,AAEC_278,They bring a lot of advantages and benefits for students and also affect their future in a positive way,Claim
1988,AAEC_278,sports are necessary for students to acquire their energy and health,Claim
1989,AAEC_278,I decided to go to gym to recuperate and it responded very well,Premise
1990,AAEC_278,"After that exam, I felt depressed and exhausted",Premise
1991,AAEC_278,last month I had very difficult exam that I forced to study for one week back to back,Premise
1992,AAEC_278,"besides the good body shape, sports have very vital effects on human's healthfulness",Premise
1993,AAEC_278,our body and moral health depend to physical activities directly,Premise
1994,AAEC_278,social activities have same rights to receive monetary support,Claim
1995,AAEC_278,"besides the academic knowledge, the awareness of social behavior is an important factor for human's life",Premise
1996,AAEC_278,students should be prepared to present in society after their graduation,Premise
1997,AAEC_278,social activities can help them to be familiar with other's mind and different environment,Premise
1998,AAEC_278,social groups and classes are significant factors to prepare students to contribute in discussion and encounter real social environment,Premise
1999,AAEC_278,they bring about students to be happier and to have more fun and entertainments,Claim
2000,AAEC_278,"If we follow just one wing of my life i.e., studying as a student, after some whiles it would be boring and we wouldn't have any motivation",Premise
2001,AAEC_278,Such activities can help us to pick up with other students and have more friends,Premise
2002,AAEC_278,more friends and new experience inspire the feeling of happiness and excitement in me,Premise
2003,AAEC_287,Going to another place to learn language is better choice,MajorClaim
2004,AAEC_287,learning language from foreign country is better than learning language in home country,MajorClaim
2005,AAEC_287,I have to improve myself to communicate with other people,Claim
2006,AAEC_287,in foreign country I could have a chance to speak foreign language with my friends,Claim
2007,AAEC_287,Learning foreign language form another country is better choice for me to study language,MajorClaim
2008,AAEC_287,"everyone around me speaks foreign language, and then I have to improve myself to communicate with people",Premise
2009,AAEC_287,"If I could not communicate with other people, I could not even buy food to sacrifice my hunger",Premise
2010,AAEC_287,This environment makes me want to develop myself to be able to communicate with people that speak foreign language,Premise
2011,AAEC_287,going to another country to learn language is a good environment to stimulate people to learn language,Claim
2012,AAEC_287,having friend that speaks another language is help people to professional in that language faster,Claim
2013,AAEC_287,"English school in outside my home country, there are many people that come from different places and from different languages",Premise
2014,AAEC_287,The only language that I could talk to make friends is English language,Premise
2015,AAEC_287,I could talk with my friend without worrying about speaking wrong,Premise
2016,AAEC_287,This reason makes me have a progress in foreign language faster,Premise
2017,AAEC_289,students should be asked to evaluate their teachers,MajorClaim
2018,AAEC_289,school should ask students to evaluate their teachers,MajorClaim
2019,AAEC_289,teachers could improve their performance,Claim
2020,AAEC_289,there are benefits to ask students to evaluate their teachers,MajorClaim
2021,AAEC_289,schools are also improve their quality,Claim
2022,AAEC_289,they have high performance teachers,Premise
2023,AAEC_289,students are easy to understand their subjects,Premise
2024,AAEC_289,evaluating from students could improve teachers' performance,Claim
2025,AAEC_289,Evaluating teachers made by students could improve teachers' performance,Premise
2026,AAEC_289,evaluation made by students is similar to feedback from customer that business owners need to know in order to improve their product,Premise
2027,AAEC_289,Students might complain about their teachers spoke too fast that students could not catch up on information,Premise
2028,AAEC_289,teachers could improve themselves by speaking slower to make sure that students could get all information that they want to give,Premise
2029,AAEC_289,school have teachers who are always improve their quality from evaluation made by students,Premise
2030,AAEC_289,in many cooperation such as Microsoft that could produce many great products,Premise
2031,AAEC_289,they have employees whose performance are very high,Premise
2032,AAEC_289,Schools could produce intellectual students,Premise
2033,AAEC_289,Teachers could augment their quality,Premise
2034,AAEC_289,"When school gather teachers that have great performance, school are gaining higher quality",Premise
2035,AAEC_289,this evaluation from students could improve schools' quality,Claim
2036,AAEC_289,teachers are always adapt the way they teach in order to make students easy to understand their subjects,Premise
2037,AAEC_289,students could comprehend their subject easily,Premise
2038,AAEC_289,"students, who study from great schools which have great performance teacher, graduate with great knowledge to survive in next steps of life",Premise
2039,AAEC_289,people who get the most advantage from evaluation is students,Claim
2040,AAEC_289,Students could study in class that have teachers who have experienced and greater performance,Premise
2041,AAEC_301,a person should keep trying for his goals,MajorClaim
2042,AAEC_301,one should not give up,MajorClaim
2043,AAEC_301,"Anyone who wants to achieve the goal should acknowledge that his effort and experience from suffering helps him understand his true potential and increase his strength, and ultimately, it will prompt him to be ready for overcoming the greater challenge in his life",Claim
2044,AAEC_301,I realized the true potential of my body and mind as I decided to train myself hard,Premise
2045,AAEC_301,"Even if I were not to win this medal, I acknowledged the great amount of my endeavor as I could keep my tired legs running",Premise
2046,AAEC_301,committing to our goal helps creating personal worth,Claim
2047,AAEC_301,I remembered how I was suffered in the first round when I was last person who touched the line,Premise
2048,AAEC_301,"I did not give up, and believed that I would be better in the next round",Premise
2049,AAEC_301,I knew how to improve myself,Premise
2050,AAEC_301,"I had been a loser for a thousand time before the first winning, and suffering from losing in each competition makes me stronger",Premise
2051,AAEC_301,one who learns the great difficulty will become stronger,Claim
2052,AAEC_301,the responsibility is worthy of carrying,Claim
2053,AAEC_301,"When the distance is longer and harder to achieve, a runner who can go beyond his limit will proud of himself",Premise
2054,AAEC_301,He can feel the sweetness of triumph,Premise
2055,AAEC_301,he did not stop pursing his goal,Premise
2056,AAEC_301,"we, as an average people, might feel that the responsibility to our goal is too heavy to carry on",Premise
2057,AAEC_301,the true reward is to have the dignity,Claim
2058,AAEC_306,the convenience it brings is more,MajorClaim
2059,AAEC_306,technology may make people's life complicated in some aspects,Claim
2060,AAEC_306,"With a private car, you can reach the destination in another city just sitting in the vehicle",Premise
2061,AAEC_306,"if you would like to have a trip across the ocean, a plane can carry you there in only a few hours, which is hard to imagine in the ancient times",Premise
2062,AAEC_306,"when it comes to the field of transportation, there is no doubt that the technology in automobile has made people's life simpler",Claim
2063,AAEC_306,"In the past, teachers have to write what they want to convey to students on the chalkboard, resulting in a great waste of time and the fatigue of teachers",Premise
2064,AAEC_306,"With the advent of iPads in e-learning, paper books become unnecessary, so does the blackboards",Premise
2065,AAEC_306,"all the knowledge and information are stored in the iPads, with a single click, and they would appear right before your eyes at once",Premise
2066,AAEC_306,technology also makes teaching simpler,Claim
2067,AAEC_306,"the cell phone, which used to be simply a tool to deliver messages to your contacts in a distance, now are playing a role more than just a phone in social communications",Premise
2068,AAEC_306,"folks have to check their Facebooks, Twitters, and Forums accounts every minute, which add too much pressure to them",Premise
2069,AAEC_306,"games on their phone exert a tremendous fascination on teenagers, leading to a large problem that they got addicted to their phones",Premise
2070,AAEC_306,making their life more complicated and tired,Premise
2071,AAEC_306,technology may make people's life more complicated,Claim
2072,AAEC_306,technology may make people's life complicated in some cases,Claim
2073,AAEC_306,the convenience it brings in people's are significant,MajorClaim
2074,AAEC_310,"Trying to learn skills, working in two places in a week and gaining more tasks are the reasons which take into account as the most important causes of my choice",Claim
2075,AAEC_310,Working fast yet risky has a place near the ideal goal,MajorClaim
2076,AAEC_310,people should work faster even more risky,MajorClaim
2077,AAEC_310,"Gaining more skills by study, having more than one job, and handling more tasks are the benefits of it which overweighs its disadvantages",Claim
2078,AAEC_310,Attending in some classes which try to increase the skills of employees can be considered as an absolutely effective parameter,Premise
2079,AAEC_310,"If people learn how should increase their speed at work by studying, they can stares in their workplace",Premise
2080,AAEC_310,I have a friend who was working so slowly,Premise
2081,AAEC_310,He has been threatened by his boss who was going to fire him,Premise
2082,AAEC_310,My friend went to a course where he learned how should work rapidly and now he is working,Premise
2083,AAEC_310,"if persons work rapidly, they will have more chance to study",Claim
2084,AAEC_310,If they work just in one organization they cannot earn enough money,Premise
2085,AAEC_310,This fact pushes them to work faster and faster,Premise
2086,AAEC_310,applying to study abroad needs a lot of money,Premise
2087,AAEC_310,I am working in two organization to gain more salary,Premise
2088,AAEC_310,people prone to work in two or three firms in a week,Claim
2089,AAEC_310,the expenses have been increased,Premise
2090,AAEC_310,"The more money, the more chances",Premise
2091,AAEC_310,"If you show in your workplace that you are the one who can work more than other even carelessly, your boss will assign you more tasks",Premise
2092,AAEC_310,"If you do them fast too, the first acknowledgement of your boss encourages you to work harder",Premise
2093,AAEC_310,It turns you to a person who has skill of working without hesitation,Premise
2094,AAEC_310,"Even if we ignore this result, by the same token, you can get higher position and more money",Premise
2095,AAEC_310,people who work slowly can no longer handle more tasks,Claim
2096,AAEC_316,What government should take into consideration at the first place should not be historic and traditional building preservation but new building construction,MajorClaim
2097,AAEC_316,new building construction hold the right to gain more money from government,MajorClaim
2098,AAEC_316,"If the price of housing grows continuously, a comfortable place to live in will be a luxury to the middle class and the low class",Premise
2099,AAEC_316,"ordinary people, especially the younger generation, will fall into a certain pattern - work, pay bills for housing, work; and I am sure that it will increase people's dissatisfaction of the government",Premise
2100,AAEC_316,"when they are working, the fair of losing their accommodation always lingers, which will limit their efficiency",Premise
2101,AAEC_316,government should spend money on people to rescue them from this,Premise
2102,AAEC_316,"only a government of the people, by the people, for the people will finally last; people's cohesiveness will be promoted",Premise
2103,AAEC_316,Building more accommodating constructions meets people's basic need,Claim
2104,AAEC_316,People cannot live a harmonious life if citizens do not have a decent place to live in,Premise
2105,AAEC_316,new building construction deserves more governmental investment,Claim
2106,AAEC_316,it requires far more resource compare to old building preservation,Premise
2107,AAEC_316,"Build a new building has following prerequisites, land that has been sold by the government via formal procedures, a reliable construction company and tremendous amount of labor",Premise
2108,AAEC_316,hundreds of problems would occur during the construction,Premise
2109,AAEC_316,only government can cope with it by utilizing its enormous resource like dollars and effectiveness,Premise
2110,AAEC_322,The historic buildings show the history of our ancestors,Claim
2111,AAEC_322,they can develop tourism industries by attracting tourists,Claim
2112,AAEC_322,we should preserve historic buildings in the city,MajorClaim
2113,AAEC_322,They can benefit us financially by developing other industries,Claim
2114,AAEC_322,"they are the symbols of our nations, which can show the historical culture of our previous ancestors",Claim
2115,AAEC_322,"Historic buildings answer many questions, which are mysterious about our previous ancestors; thereby no one can determine the price of the historic buildings",Claim
2116,AAEC_322,They show the history of nations and previous generations who lived in the city,Premise
2117,AAEC_322,They show the lifestyle of people who lived in thousands of years ago,Premise
2118,AAEC_322,"They show us how they survive, or how they defend themselves etc",Premise
2119,AAEC_322,"By investigating about their structures, we can understand how much they knew about the architecture of building",Premise
2120,AAEC_322,"historic buildings are important treasures, which provide an area to learn valuable lessons",Premise
2121,AAEC_322,It is a valuable opportunities for any city having historic buildings to show them to new visitors,Premise
2122,AAEC_322,It is interesting for most people to know about the way people live in thousands years ago,Premise
2123,AAEC_322,Another advantage of historic buildings is their capabilities to attract more tourists to the city,Claim
2124,AAEC_322,Historic building can develop other industries such as restaurants or other food industries and handicrafts shops and so on,Premise
2125,AAEC_322,"It is important for any city to replace old buildings with new ones, but these revolutions should not include historic buildings",MajorClaim
2126,AAEC_328,boys and girls should study together,MajorClaim
2127,AAEC_328,they have a chance to know each other and learn how to behave with an opposite sex,Claim
2128,AAEC_328,"By attending to the same school, students can learn how to view the opposite gender in classes as a friend or a classmate",Claim
2129,AAEC_328,a boy would know how to speak with a girl in every situation and vice versa,Premise
2130,AAEC_328,"They would know how to ask her in order to cooperate with his study, how communicate with girls in a group, etc",Premise
2131,AAEC_328,"when they study together and help each other, they exercise the the real life as they age",Premise
2132,AAEC_328,attending both girls and boys in a same school cause many disadvantages for them,Premise
2133,AAEC_328,their thoughts deviate from the studies,Premise
2134,AAEC_328,outdoors relationships may expand and it may accompany with sexual relationship,Premise
2135,AAEC_328,"School is a small society for students, which prepares them for the future life",Premise
